system:index,NO2_column_number_density,month,sector,year,.geo
3_00000000000000000036,,4,Musha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000037,,4,Ndora,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000038,,4,Nyanza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000039,,4,Save,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000003a,,4,Busanze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000003b,,4,Cyahinda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000003c,,4,Kibeho,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000003d,,4,Kivu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000003e,,4,Mata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000003f,,4,Muganza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000040,,4,Munini,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000041,,4,Ngera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000042,,4,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000043,,4,Nyabimata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044,,4,Nyagisozi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000045,,4,Ruheru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000046,,4,Ruramba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000047,,4,Rusenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000048,,4,Gishamvu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000049,,4,Huye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000004a,,4,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000004b,,4,Kigoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000004c,,4,Kinazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000004d,,4,Maraba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000004e,,4,Mbazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000004f,,4,Mukura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000050,,4,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000051,,4,Ruhashya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000052,,4,Rusatira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000053,,4,Rwaniro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000054,,4,Simbi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000055,,4,Tumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000056,,4,Buruhukiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000057,,4,Cyanika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000058,,4,Gasaka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000059,,4,Gatare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005a,,4,Kaduha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005b,,4,Kamegeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005c,,4,Kibirizi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005d,,4,Kibumbwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005e,,4,Kitabi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000005f,,4,Mbazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000060,,4,Mugano,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000061,,4,Musange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000062,,4,Musebeya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000063,,4,Mushubi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000064,,4,Nkomane,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000065,,4,Tare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000066,,4,Uwinkingi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000067,,4,Bweramana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000068,,4,Byimana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000069,,4,Kabagali,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000006a,,4,Kinazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000006b,,4,Kinihira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000006c,,4,Mbuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000006d,,4,Mwendo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000006e,,4,Ntongwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000006f,,4,Ruhango,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000070,,4,Cyeza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000071,,4,Kabacuzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000072,,4,Kibangu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000073,,4,Kiyumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000074,,4,Muhanga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000075,,4,Mushishiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000076,,4,Nyabinoni,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000077,,4,Nyamabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000078,,4,Nyarusange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000079,,4,Rongi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007a,,4,Rugendabari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007b,,4,Shyogwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007c,,4,Gacurabwenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007d,,4,Karama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007e,,4,Kayenzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007f,,4,Kayumbu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000080,,4,Mugina,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000081,,4,Musambira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000082,,4,Ngamba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000083,,4,Nyamiyaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000084,,4,Nyarubaka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000085,,4,Rugarika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000086,,4,Rukoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000087,,4,Runda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000088,,4,Bwishyura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000089,,4,Gashari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008a,,4,Gishyita,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008b,,4,Gitesi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008c,,4,Mubuga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008d,,4,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e,,4,Murundi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008f,,4,Mutuntu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000090,,4,Rubengera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000091,,4,Rugabano,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000092,,4,Ruganda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000093,,4,Rwankuba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000094,,4,Twumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000095,,4,Boneza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000096,,4,Gihango,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000097,,4,Kigeyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000098,,4,Kivumu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000099,,4,Manihira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009a,,4,Mukura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009b,,4,Murunda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009c,,4,Musasa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009d,,4,Mushonyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009e,,4,Mushubati,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009f,,4,Nyabirasi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a0,,4,Ruhango,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a1,,4,Rusebeya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a2,,4,Bugeshi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a3,,4,Busasamana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a4,,4,Cyanzarwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a5,,4,Gisenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a6,,4,Kanama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a7,,4,Kanzenze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a8,,4,Mudende,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000a9,,4,Nyakiriba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000aa,,4,Nyamyumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ab,,4,Nyundo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ac,,4,Rubavu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ad,,4,Rugerero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ae,,4,Bigogwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000af,,4,Jenda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b0,,4,Jomba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b1,,4,Kabatwa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b2,,4,Karago,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b3,,4,Kintobo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b4,,4,Mukamira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b5,,4,Muringa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b6,,4,Rambura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b7,,4,Rugera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b8,,4,Rurembo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000b9,,4,Shyira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ba,,4,Bwira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bb,,4,Gatumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bc,,4,Hindiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bd,,4,Kabaya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000be,,4,Kageyo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000bf,,4,Kavumu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c0,,4,Matyazo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c1,,4,Muhanda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c2,,4,Muhororo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c3,,4,Ndaro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c4,,4,Ngororero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c5,,4,Nyange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c6,,4,Sovu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c7,,4,Bugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c8,,4,Butare,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000c9,,4,Bweyeye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ca,,4,Gashonga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000cb,,4,Giheke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000cc,,4,Gihundwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000cd,,4,Gikundamvura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ce,,4,Gitambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000cf,,4,Kamembe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d0,,4,Muganza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d1,,4,Mururu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d2,,4,Nkanka,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d3,,4,Nkombo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d4,,4,Nkungu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d5,,4,Nyakabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d6,,4,Nyakarenzo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d7,,4,Nzahaha,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d8,,4,Rwimbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000d9,,4,Bushekeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000da,,4,Bushenge,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000db,,4,Cyato,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000dc,,4,Gihombo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000dd,,4,Kagano,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000de,,4,Kanjongo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000df,,4,Karambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e0,,4,Karengera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e1,,4,Kirimbi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e2,,4,Macuba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e3,,4,Mahembe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e4,,4,Nyabitekeri,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e5,,4,Rangiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e6,,4,Ruharambuga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e7,,4,Shangi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e8,,4,Base,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e9,,4,Burega,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ea,,4,Bushoki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000eb,,4,Buyoga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ec,,4,Cyinzuzi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ed,,4,Cyungo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ee,,4,Kinihira,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ef,,4,Kisaro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f0,,4,Masoro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f1,,4,Mbogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f2,,4,Murambi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f3,,4,Ngoma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f4,,4,Ntarabana,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f5,,4,Rukozo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f6,,4,Rusiga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f7,,4,Shyrongi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f8,,4,Tumba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000f9,,4,Busengo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000fa,,4,Coko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000fb,,4,Cyabingo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000fc,,4,Gakenke,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000fd,,4,Gashenyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000fe,,4,Janja,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000ff,,4,Kamubuga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000100,,4,Karambo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000101,,4,Kivuruga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000102,,4,Mataba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000103,,4,Minazi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000104,,4,Mugunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000105,,4,Muhondo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000106,,4,Muyongwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000107,,4,Muzo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000108,,4,Nemba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000109,,4,Ruli,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000010a,,4,Rusasa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000010b,,4,Rushashi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000010c,,4,Busogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000010d,,4,Cyuve,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000010e,,4,Gacaca,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000010f,,4,Gashaki,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000110,,4,Gataraga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000111,,4,Kimonyi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000112,,4,Kinigi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000113,,4,Muhoza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000114,,4,Muko,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000115,,4,Musanze,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000116,,4,Nkotsi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000117,,4,Nyange,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000118,,4,Remera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000119,,4,Rwaza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000011a,,4,Shingiro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000011b,,4,Bungwe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000011c,,4,Butaro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000011d,,4,Cyanika,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000011e,,4,Cyeru,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000011f,,4,Gahunga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000120,,4,Gatebe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000121,,4,Gitovu,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000122,,4,Kagogo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000123,,4,Kinoni,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000124,,4,Kinyababa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000125,,4,Kivuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000126,,4,Nemba,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000127,,4,Rugarama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000128,,4,Rugengabari,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000129,,4,Ruhunde,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012a,,4,Rusarabuye,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012b,,4,Rwerere,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012c,,4,Bukure,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000012d,,4,Bwisige,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
