Dist_ID,District,Name,Prov_ID,Province,Sect_ID,NO2_mean,year,month,date,CO_mean,SO2_mean,O3_mean,AER_mean,CH4_mean
36,Rusizi,Mururu,3,Western Province,3611,4.090011467151835e-05,2024,10,2024-10,0.0385472303633363,0.0002355650220293262,0.12360721180102445,-0.8543243319581949,
36,Rusizi,Mururu,3,Western Province,3611,3.7732237402140085e-05,2024,11,2024-11,0.03267021473897464,-0.00015420618075848624,0.12201770885910783,-0.9150972874198172,
36,Rusizi,Mururu,3,Western Province,3611,3.852919385457875e-05,2024,12,2024-12,0.03138915490976037,8.990458471140599e-05,0.1182852883580976,-0.9527129119497102,
36,Rusizi,Mururu,3,Western Province,3611,3.47017421110214e-05,2025,1,2025-01,0.034449578774150974,0.0006344456075658799,0.11811865169197228,-0.8297262075517878,
36,Rusizi,Nkanka,3,Western Province,3612,3.4650405600543774e-05,2020,1,2020-01,0.03744724226938564,0.00015911539194327247,0.11115891274638316,-1.4232410103457827,
36,Rusizi,Nkanka,3,Western Province,3612,3.661883443685801e-05,2020,2,2020-02,0.03550232584472646,9.111819171935226e-05,0.11382923334507034,-1.5168919609341518,
36,Rusizi,Nkanka,3,Western Province,3612,3.739483059216587e-05,2020,3,2020-03,0.0352091544290505,0.0001976904056172062,0.1171510761008415,-1.4843644011139063,
36,Rusizi,Nkanka,3,Western Province,3612,3.8996504509088346e-05,2020,4,2020-04,0.027988740154511214,0.0001889185921974581,0.11682499877334333,-1.7578421965157873,
36,Rusizi,Nkanka,3,Western Province,3612,4.4767345300650574e-05,2020,5,2020-05,0.027782550961368148,-5.998281707946044e-05,0.11424873405564413,-1.386348349153792,
36,Rusizi,Nkanka,3,Western Province,3612,5.0927872952167104e-05,2020,6,2020-06,0.03522553370098032,0.00030798244820466755,0.11687990320613671,-1.4896335547315267,
36,Rusizi,Nkanka,3,Western Province,3612,5.1201512976726106e-05,2020,7,2020-07,0.0392543477335934,0.0004611820624050414,0.1177670665467559,-1.5557771603096762,
36,Rusizi,Nkanka,3,Western Province,3612,5.632266490561293e-05,2020,8,2020-08,0.04377204286969136,0.00015539036622411916,0.11976142847544032,-1.538779790379497,
36,Rusizi,Nkanka,3,Western Province,3612,4.91576658583066e-05,2020,9,2020-09,0.03662595638433881,7.986499562065423e-05,0.12093122081247092,-1.339034386450901,
36,Rusizi,Nkanka,3,Western Province,3612,4.411449435469777e-05,2020,10,2020-10,0.03884866698878156,9.041144863606432e-05,0.12270808040011344,-1.200725175004405,
36,Rusizi,Nkanka,3,Western Province,3612,4.6282509798975456e-05,2020,11,2020-11,0.03200287663451801,5.4037583387783595e-05,0.11890262695566182,-1.9589499963194346,
36,Rusizi,Nkanka,3,Western Province,3612,4.3485779991072525e-05,2020,12,2020-12,0.03127787167132304,7.040278862657982e-05,0.11564116838295198,-1.9943950479626897,
36,Rusizi,Nkanka,3,Western Province,3612,3.9446946125279936e-05,2021,1,2021-01,0.03575805782769274,3.573848398864205e-05,0.11249578225712996,-1.827528740948148,
36,Rusizi,Nkanka,3,Western Province,3612,3.689070694645346e-05,2021,2,2021-02,0.04050104100881629,0.000220741741939112,0.11719042852875208,-1.7393459538883056,
36,Rusizi,Nkanka,3,Western Province,3612,3.854542173543652e-05,2021,3,2021-03,0.032691683927390004,-9.741603083112318e-05,0.11931780380531026,-1.53455311480136,
36,Rusizi,Nkanka,3,Western Province,3612,4.086973154206239e-05,2021,4,2021-04,0.026906783579503265,1.2808050984075949e-08,0.1190503094478056,-1.5651570118920666,
36,Rusizi,Nkanka,3,Western Province,3612,4.444019404584042e-05,2021,5,2021-05,0.029122855671722674,0.0001623254755403714,0.11583228595844668,-1.7625362222849246,
36,Rusizi,Nkanka,3,Western Province,3612,4.838464741903383e-05,2021,6,2021-06,0.03349734165599281,4.833439056467885e-05,0.11753484780216066,-1.6893503323429409,
36,Rusizi,Nkanka,3,Western Province,3612,5.857079977643122e-05,2021,7,2021-07,0.038299632511553536,1.081751503404906e-06,0.11753879381504254,-0.7041075644777762,
36,Rusizi,Nkanka,3,Western Province,3612,6.092551114740763e-05,2021,8,2021-08,0.04197719424101001,0.00010423553024951046,0.11882791432288593,-0.7594120043335069,
36,Rusizi,Nkanka,3,Western Province,3612,5.261798324495502e-05,2021,9,2021-09,0.03759665297017789,-2.7428491835739164e-05,0.12015482119547403,-0.8236094194144741,
36,Rusizi,Nkanka,3,Western Province,3612,5.4540330497215034e-05,2021,10,2021-10,0.03463672358974372,0.0002675144830908145,0.11994883909879747,-1.0511055545626946,
36,Rusizi,Nkanka,3,Western Province,3612,5.297181990201364e-05,2021,11,2021-11,0.03405264568376369,1.8626778669642492e-05,0.117938877419596,-0.8244661455428387,
36,Rusizi,Nkanka,3,Western Province,3612,4.74538712020816e-05,2021,12,2021-12,0.03077803722448209,-3.7631722477511925e-06,0.11297081452668445,-0.9537686855817583,
36,Rusizi,Nkanka,3,Western Province,3612,4.462463932199782e-05,2022,1,2022-01,0.03795133273739209,-6.791730685681878e-05,0.11230873122088737,-0.9645312711958702,
36,Rusizi,Nkanka,3,Western Province,3612,4.332715791705092e-05,2022,2,2022-02,0.04056061849639631,7.230284529966425e-05,0.1144053159439465,-0.9187422587118855,
36,Rusizi,Nkanka,3,Western Province,3612,4.774467588975559e-05,2022,3,2022-03,0.030047348424925013,4.442059147417715e-05,0.11367839221712664,-0.8072117893265403,
36,Rusizi,Nkanka,3,Western Province,3612,4.3524816469946026e-05,2022,4,2022-04,0.02567197675803863,-6.193736108500757e-05,0.11416584107397079,-0.8883227631617074,
36,Rusizi,Nkanka,3,Western Province,3612,5.259857943252613e-05,2022,5,2022-05,0.027664032067264394,8.234976501612672e-05,0.11650653034283445,-0.7241737652555471,
36,Rusizi,Nkanka,3,Western Province,3612,5.254877484559485e-05,2022,6,2022-06,0.029404250897383154,5.496999286936288e-05,0.11903796670863277,-0.7845222622446782,
36,Rusizi,Nkanka,3,Western Province,3612,6.18502918885828e-05,2022,7,2022-07,0.03644565046849518,-0.00010541821993038411,0.12126578250359639,-0.7072332695989292,
36,Rusizi,Nkanka,3,Western Province,3612,5.492522999575437e-05,2022,8,2022-08,0.0403738924122513,8.97512770044178e-05,0.12419196889285408,-0.8845789342846766,
36,Rusizi,Nkanka,3,Western Province,3612,4.8791571970560834e-05,2022,9,2022-09,0.039885207485948794,-0.00014694588646906568,0.12561206778861728,-0.7082494945850478,
36,Rusizi,Nkanka,3,Western Province,3612,5.359976317376507e-05,2022,10,2022-10,0.035788976852764325,-0.00012598810337930645,0.1267111486368158,-0.693279117974493,
36,Rusizi,Nkanka,3,Western Province,3612,4.657460485075377e-05,2022,11,2022-11,0.03586267617163807,3.626402429212024e-05,0.12332709537652911,-0.9701222673253033,
36,Rusizi,Nkanka,3,Western Province,3612,4.232442611076772e-05,2022,12,2022-12,0.03408066154931729,-2.12472710302752e-05,0.12139545760789777,-0.9182153494052434,
36,Rusizi,Nkanka,3,Western Province,3612,3.9733938603237735e-05,2023,1,2023-01,0.030396352497383074,-1.2894627218641517e-05,0.11843973938811558,-0.8652839232785903,
36,Rusizi,Nkanka,3,Western Province,3612,3.304262791838047e-05,2023,2,2023-02,0.034237605010967,-1.7213048421167015e-05,0.11836288452544981,-0.7444337276849992,
36,Rusizi,Nkanka,3,Western Province,3612,3.5546822416045755e-05,2023,3,2023-03,0.03134264798495684,5.328015732886101e-05,0.12187985400567132,-0.7559537102382615,
36,Rusizi,Nkanka,3,Western Province,3612,3.809433816289495e-05,2023,4,2023-04,0.02483602324633888,2.0240776061343934e-05,0.12062775090801531,-0.7941154963158752,
36,Rusizi,Nkanka,3,Western Province,3612,4.5946290254847186e-05,2023,5,2023-05,0.027144906488507266,1.3329917814594058e-05,0.11883735355606817,-0.8469126295265612,
