Prov_ID,Province,Dist_ID,District,Sect_ID,Name,join_key,sector,non_poor,vulnerable,moderately_poor,severely_poor,total,count,district,poverty_rate,poverty_score,poor_population,severely_poor_population
5.0,Eastern Province,53.0,Gatsibo,5314.0,Rwimbogo,rwimbogo,Rwimbogo,30.8,29.7,30.1,9.4,100,47136,Gatsibo,39.5,19.683333333333334,18618.72,4430.784000000001
5.0,Eastern Province,54.0,Kayonza,5401.0,Gahini,gahini,Gahini,38.6,23.3,27.2,10.9,100,44585,Kayonza,38.1,18.4,16986.885,4859.765
5.0,Eastern Province,54.0,Kayonza,5402.0,Kabare,kabare,Kabare,33.1,25.4,31.6,9.8,100,40334,Kayonza,41.400000000000006,19.666666666666668,16698.276,3952.732
5.0,Eastern Province,54.0,Kayonza,5403.0,Kabarondo,kabarondo,Kabarondo,49.9,21.1,22.1,6.9,100,39019,Kayonza,29.0,14.333333333333334,11315.51,2692.311
5.0,Eastern Province,54.0,Kayonza,5404.0,Mukarange,mukarange,Mukarange,40.7,29.6,26.2,3.5,100,17718,Gicumbi,29.7,15.416666666666666,5262.246,620.13
5.0,Eastern Province,54.0,Kayonza,5404.0,Mukarange,mukarange,Mukarange,61.9,16.5,16.1,5.5,100,58656,Kayonza,21.6,10.866666666666667,12669.696000000002,3226.08
5.0,Eastern Province,54.0,Kayonza,5405.0,Murama,murama,Murama,43.9,24.4,26.3,5.4,100,23624,Kayonza,31.700000000000003,15.533333333333337,7488.808000000001,1275.6960000000001
5.0,Eastern Province,54.0,Kayonza,5405.0,Murama,murama,Murama,46.1,22.7,25.6,5.6,100,27846,Ngoma,31.200000000000003,15.116666666666667,8687.952000000001,1559.3759999999997
5.0,Eastern Province,54.0,Kayonza,5406.0,Murundi,murundi,Murundi,20.9,34.4,34.7,10.0,100,28174,Karongi,44.7,22.3,12593.778,2817.4
5.0,Eastern Province,54.0,Kayonza,5406.0,Murundi,murundi,Murundi,29.2,25.7,32.5,12.6,100,56261,Kayonza,45.1,21.416666666666668,25373.711,7088.8859999999995
5.0,Eastern Province,54.0,Kayonza,5407.0,Mwiri,mwiri,Mwiri,38.9,23.2,28.0,9.8,100,35228,Kayonza,37.8,18.1,13316.184,3452.344
5.0,Eastern Province,54.0,Kayonza,5408.0,Ndego,ndego,Ndego,27.7,29.9,32.6,9.9,100,23848,Kayonza,42.5,20.8,10135.4,2360.952
5.0,Eastern Province,54.0,Kayonza,5409.0,Nyamirama,nyamirama,Nyamirama,44.2,22.1,25.6,8.1,100,38763,Kayonza,33.7,16.266666666666666,13063.131000000001,3139.803
5.0,Eastern Province,54.0,Kayonza,5410.0,Rukara,rukara,Rukara,45.8,25.3,22.2,6.7,100,37323,Kayonza,28.9,14.966666666666667,10786.347,2500.641
5.0,Eastern Province,54.0,Kayonza,5411.0,Ruramira,ruramira,Ruramira,32.0,24.5,33.1,10.4,100,21972,Kayonza,43.5,20.316666666666666,9557.82,2285.088
5.0,Eastern Province,54.0,Kayonza,5412.0,Rwinkwavu,rwinkwavu,Rwinkwavu,38.4,25.2,27.7,8.7,100,36975,Kayonza,36.4,17.783333333333335,13458.9,3216.825
5.0,Eastern Province,55.0,Kirehe,5501.0,Gahara,gahara,Gahara,35.0,20.1,34.9,10.0,100,44137,Kirehe,44.9,19.983333333333334,19817.513,4413.7
5.0,Eastern Province,55.0,Kirehe,5502.0,Gatore,gatore,Gatore,42.6,23.1,26.2,8.2,100,31413,Kirehe,34.4,16.683333333333334,10806.072,2575.866
5.0,Eastern Province,55.0,Kirehe,5503.0,Kigarama,kigarama,Kigarama,86.4,8.8,3.9,0.8,100,70740,Kicukiro,4.7,3.1666666666666665,3324.78,565.92
5.0,Eastern Province,55.0,Kirehe,5503.0,Kigarama,kigarama,Kigarama,34.7,24.3,32.6,8.4,100,37679,Kirehe,41.0,19.116666666666667,15448.39,3165.0360000000005
5.0,Eastern Province,55.0,Kirehe,5504.0,Kigina,kigina,Kigina,45.7,23.3,24.4,6.6,100,35632,Kirehe,31.0,15.316666666666665,11045.92,2351.712
5.0,Eastern Province,55.0,Kirehe,5505.0,Kirehe,kirehe,Kirehe,48.6,24.2,21.8,5.3,100,30473,Kirehe,27.1,13.950000000000001,8258.183,1615.069
5.0,Eastern Province,55.0,Kirehe,5506.0,Mahama,mahama,Mahama,64.1,12.1,20.6,3.2,100,75542,Kirehe,23.8,10.483333333333334,17978.996,2417.344
5.0,Eastern Province,55.0,Kirehe,5507.0,Mpanga,mpanga,Mpanga,33.9,25.4,32.0,8.6,100,39346,Kirehe,40.6,19.2,15974.476,3383.756
5.0,Eastern Province,55.0,Kirehe,5508.0,Musaza,musaza,Musaza,38.4,23.3,29.8,8.5,100,30401,Kirehe,38.3,18.066666666666666,11643.582999999999,2584.085
5.0,Eastern Province,55.0,Kirehe,5509.0,Mushikiri,mushikiri,Mushikiri,40.4,25.4,27.7,6.5,100,32965,Kirehe,34.2,16.71666666666667,11274.03,2142.725
5.0,Eastern Province,55.0,Kirehe,5510.0,Nasho,nasho,Nasho,39.6,26.3,27.0,7.2,100,33588,Kirehe,34.2,16.98333333333333,11487.096000000001,2418.3360000000002
5.0,Eastern Province,55.0,Kirehe,5511.0,Nyamugari,nyamugari,Nyamugari,35.7,24.5,30.4,9.4,100,42145,Kirehe,39.8,18.916666666666668,16773.71,3961.63
5.0,Eastern Province,55.0,Kirehe,5512.0,Nyarubuye,nyarubuye,Nyarubuye,37.5,24.5,30.0,8.0,100,22064,Kirehe,38.0,18.083333333333332,8384.32,1765.12
5.0,Eastern Province,56.0,Ngoma,5601.0,Gashanda,gashanda,Gashanda,39.8,23.1,29.1,8.0,100,20233,Ngoma,37.1,17.55,7506.443,1618.64
5.0,Eastern Province,56.0,Ngoma,5602.0,Jarama,jarama,Jarama,24.9,22.7,34.9,17.5,100,31001,Ngoma,52.4,24.166666666666668,16244.524,5425.175
5.0,Eastern Province,56.0,Ngoma,5603.0,Karembo,karembo,Karembo,40.5,23.1,26.8,9.5,100,17918,Ngoma,36.3,17.53333333333333,6504.2339999999995,1702.21
5.0,Eastern Province,56.0,Ngoma,5604.0,Kazo,kazo,Kazo,40.8,23.4,27.1,8.7,100,33073,Ngoma,35.8,17.28333333333333,11840.133999999998,2877.3509999999997
5.0,Eastern Province,56.0,Ngoma,5605.0,Kibungo,kibungo,Kibungo,63.9,16.2,16.1,3.8,100,30989,Ngoma,19.900000000000002,9.966666666666667,6166.811000000001,1177.5819999999999
5.0,Eastern Province,56.0,Ngoma,5606.0,Mugesera,mugesera,Mugesera,36.9,24.6,30.4,8.2,100,29814,Ngoma,38.599999999999994,18.333333333333332,11508.204,2444.748
5.0,Eastern Province,56.0,Ngoma,5607.0,Murama,murama,Murama,43.9,24.4,26.3,5.4,100,23624,Kayonza,31.700000000000003,15.533333333333337,7488.808000000001,1275.6960000000001
5.0,Eastern Province,56.0,Ngoma,5607.0,Murama,murama,Murama,46.1,22.7,25.6,5.6,100,27846,Ngoma,31.200000000000003,15.116666666666667,8687.952000000001,1559.3759999999997
5.0,Eastern Province,56.0,Ngoma,5608.0,Mutenderi,mutenderi,Mutenderi,42.3,23.9,26.7,7.0,100,25739,Ngoma,33.7,16.383333333333336,8674.043,1801.73
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,90.8,6.7,2.1,0.4,100,49371,Gasabo,2.5,2.016666666666667,1234.275,197.484
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,51.1,23.5,23.3,2.1,100,19805,Musanze,25.400000000000002,12.733333333333334,5030.47,415.905
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,35.4,23.3,30.7,10.7,100,32297,Gatsibo,41.4,19.466666666666665,13370.958,3455.7789999999995
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,48.1,20.0,24.4,7.5,100,33049,Ngoma,31.9,15.216666666666667,10542.631,2478.675
5.0,Eastern Province,56.0,Ngoma,5610.0,Rukira,rukira,Rukira,49.7,22.0,23.7,4.6,100,29946,Ngoma,28.299999999999997,13.866666666666665,8474.717999999999,1377.5159999999998
5.0,Eastern Province,56.0,Ngoma,5611.0,Rukumberi,rukumberi,Rukumberi,27.1,21.4,31.5,20.0,100,39946,Ngoma,51.5,24.066666666666666,20572.19,7989.2
5.0,Eastern Province,56.0,Ngoma,5612.0,Rurenge,rurenge,Rurenge,37.4,25.9,29.4,7.3,100,33876,Ngoma,36.699999999999996,17.766666666666666,12432.492,2472.948
5.0,Eastern Province,56.0,Ngoma,5613.0,Sake,sake,Sake,33.9,22.1,30.1,13.9,100,28710,Ngoma,44.0,20.666666666666668,12632.4,3990.69
5.0,Eastern Province,56.0,Ngoma,5614.0,Zaza,zaza,Zaza,38.9,23.8,26.9,10.3,100,28074,Ngoma,37.2,18.083333333333332,10443.528,2891.6220000000003
5.0,Eastern Province,57.0,Bugesera,5701.0,Gashora,gashora,Gashora,51.5,21.5,20.2,6.8,100,33560,Bugesera,27.0,13.716666666666667,9061.2,2282.08
5.0,Eastern Province,57.0,Bugesera,5702.0,Juru,juru,Juru,31.2,27.6,30.3,10.9,100,34020,Bugesera,41.2,20.150000000000002,14016.24,3708.18
5.0,Eastern Province,57.0,Bugesera,5703.0,Kamabuye,kamabuye,Kamabuye,31.4,26.9,30.5,11.2,100,23660,Bugesera,41.7,20.25,9866.220000000001,2649.92
5.0,Eastern Province,57.0,Bugesera,5704.0,Mareba,mareba,Mareba,29.9,21.7,32.9,15.4,100,28866,Bugesera,48.3,22.28333333333333,13942.277999999998,4445.3640000000005
5.0,Eastern Province,57.0,Bugesera,5705.0,Mayange,mayange,Mayange,63.1,18.3,15.0,3.6,100,53266,Bugesera,18.6,9.85,9907.476,1917.576
5.0,Eastern Province,57.0,Bugesera,5706.0,Musenyi,musenyi,Musenyi,32.7,23.8,31.5,12.0,100,39886,Bugesera,43.5,20.466666666666665,17350.41,4786.32
5.0,Eastern Province,57.0,Bugesera,5707.0,Mwogo,mwogo,Mwogo,30.6,27.0,30.4,12.0,100,31373,Bugesera,42.4,20.633333333333333,13302.152,3764.76
5.0,Eastern Province,57.0,Bugesera,5708.0,Ngeruka,ngeruka,Ngeruka,28.5,23.0,33.4,15.1,100,35192,Bugesera,48.5,22.516666666666666,17068.12,5313.991999999999
5.0,Eastern Province,57.0,Bugesera,5709.0,Ntarama,ntarama,Ntarama,54.2,17.9,18.2,9.7,100,50127,Bugesera,27.9,13.9,13985.432999999997,4862.3189999999995
5.0,Eastern Province,57.0,Bugesera,5710.0,Nyamata,nyamata,Nyamata,67.9,15.7,12.5,3.9,100,85982,Bugesera,16.4,8.733333333333334,14101.047999999999,3353.298
5.0,Eastern Province,57.0,Bugesera,5711.0,Nyarugenge,nyarugenge,Nyarugenge,90.6,7.0,2.2,0.2,100,20673,Nyarugenge,2.4000000000000004,2.0,496.15200000000004,41.346000000000004
5.0,Eastern Province,57.0,Bugesera,5711.0,Nyarugenge,nyarugenge,Nyarugenge,32.0,24.0,31.0,13.0,100,25347,Bugesera,44.0,20.833333333333332,11152.68,3295.11
5.0,Eastern Province,57.0,Bugesera,5712.0,Rilima,rilima,Rilima,58.0,21.1,16.8,4.1,100,28818,Bugesera,20.9,11.166666666666666,6022.9619999999995,1181.5379999999998
5.0,Eastern Province,57.0,Bugesera,5713.0,Ruhuha,ruhuha,Ruhuha,44.2,21.4,24.8,9.5,100,28654,Bugesera,34.3,16.583333333333332,9828.322,2722.13
5.0,Eastern Province,57.0,Bugesera,5714.0,Rweru,rweru,Rweru,32.0,23.3,29.1,15.6,100,35800,Bugesera,44.7,21.383333333333336,16002.6,5584.8
5.0,Eastern Province,57.0,Bugesera,5715.0,Shyara,shyara,Shyara,25.6,23.9,34.1,16.4,100,16366,Bugesera,50.5,23.55,8264.83,2684.0239999999994
