Prov_ID,Province,Dist_ID,District,Sect_ID,Name,join_key,sector,non_poor,vulnerable,moderately_poor,severely_poor,total,count,district,poverty_rate,poverty_index,affluence_index,poor_population,severely_poor_population,non_poor_population
5.0,Eastern Province,51.0,Rwamagana,5109.0,Musha,musha,Musha,40.7,23.1,27.6,8.5,100,27614,Rwamagana,36.1,20.369999999999997,34.833333333333336,9968.654,2347.19,11238.898000000001
5.0,Eastern Province,51.0,Rwamagana,5110.0,Muyumbu,muyumbu,Muyumbu,63.3,18.5,14.5,3.6,100,60059,Rwamagana,18.1,15.819999999999999,48.36666666666667,10870.679000000002,2162.124,38017.346999999994
5.0,Eastern Province,51.0,Rwamagana,5111.0,Mwulire,mwulire,Mwulire,52.8,20.5,20.5,6.3,100,34788,Rwamagana,26.8,18.05,42.03333333333333,9323.184000000001,2191.644,18368.064
5.0,Eastern Province,51.0,Rwamagana,5112.0,Nyakaliro,nyakaliro,Nyakaliro,62.1,19.1,15.7,3.2,100,38695,Rwamagana,18.9,16.02,47.76666666666667,7313.355,1238.24,24029.595
5.0,Eastern Province,51.0,Rwamagana,5113.0,Nzige,nzige,Nzige,42.6,23.7,26.7,6.9,100,20125,Rwamagana,33.6,19.77,36.300000000000004,6762.0,1388.625,8573.25
5.0,Eastern Province,51.0,Rwamagana,5114.0,Rubona,rubona,Rubona,38.4,24.0,28.1,9.5,100,31449,Rwamagana,37.6,20.87,33.6,11824.824,2987.655,12076.416
5.0,Eastern Province,52.0,Nyagatare,5201.0,Gatunda,gatunda,Gatunda,39.7,23.6,29.1,7.5,100,36547,Nyagatare,36.6,20.419999999999998,34.333333333333336,13376.202,2741.025,14509.159000000001
5.0,Eastern Province,52.0,Nyagatare,5202.0,Karama,karama,Karama,38.5,30.3,26.1,5.2,100,17802,Huye,31.3,19.82,35.766666666666666,5572.026,925.7040000000001,6853.77
5.0,Eastern Province,52.0,Nyagatare,5202.0,Karama,karama,Karama,50.3,25.5,21.6,2.7,100,21261,Kamonyi,24.3,17.69,42.03333333333333,5166.423,574.047,10694.283000000001
5.0,Eastern Province,52.0,Nyagatare,5202.0,Karama,karama,Karama,34.2,26.6,31.1,8.1,100,33037,Nyagatare,39.2,21.310000000000002,31.666666666666668,12950.504,2675.9970000000003,11298.654000000002
5.0,Eastern Province,52.0,Nyagatare,5203.0,Karangazi,karangazi,Karangazi,34.7,23.6,27.9,13.8,100,92748,Nyagatare,41.7,22.079999999999995,31.0,38675.916,12799.224000000002,32183.556
5.0,Eastern Province,52.0,Nyagatare,5204.0,Katabagemu,katabagemu,Katabagemu,38.2,25.0,28.5,8.3,100,43261,Nyagatare,36.8,20.689999999999998,33.800000000000004,15920.047999999999,3590.6630000000005,16525.702
5.0,Eastern Province,52.0,Nyagatare,5205.0,Kiyombe,kiyombe,Kiyombe,35.0,27.6,31.9,5.5,100,19273,Nyagatare,37.4,20.79,32.53333333333333,7208.102,1060.015,6745.55
5.0,Eastern Province,52.0,Nyagatare,5206.0,Matimba,matimba,Matimba,45.9,22.0,25.0,7.0,100,28442,Nyagatare,32.0,19.29,37.93333333333333,9101.44,1990.94,13054.878
5.0,Eastern Province,52.0,Nyagatare,5207.0,Mimuri,mimuri,Mimuri,36.5,24.7,29.2,9.6,100,36771,Nyagatare,38.8,21.19,32.56666666666667,14267.147999999997,3530.0159999999996,13421.415
5.0,Eastern Province,52.0,Nyagatare,5208.0,Mukama,mukama,Mukama,30.9,28.1,32.2,8.9,100,26827,Nyagatare,41.1,21.930000000000003,29.96666666666667,11025.896999999999,2387.603,8289.543
5.0,Eastern Province,52.0,Nyagatare,5209.0,Musheri,musheri,Musheri,29.9,25.2,32.3,12.6,100,34116,Nyagatare,44.9,22.759999999999998,28.333333333333332,15318.083999999999,4298.616,10200.684
5.0,Eastern Province,52.0,Nyagatare,5210.0,Nyagatare,nyagatare,Nyagatare,52.8,19.2,20.8,7.2,100,82927,Nyagatare,28.0,18.24,41.6,23219.56,5970.744000000001,43785.456
5.0,Eastern Province,52.0,Nyagatare,5211.0,Rukomo,rukomo,Rukomo,38.1,31.8,25.3,4.8,100,27674,Gicumbi,30.1,19.68,36.0,8329.874,1328.3519999999999,10543.794000000002
5.0,Eastern Province,52.0,Nyagatare,5211.0,Rukomo,rukomo,Rukomo,47.7,22.2,24.8,5.4,100,43649,Nyagatare,30.200000000000003,18.810000000000002,39.2,13181.998,2357.0460000000003,20820.573
5.0,Eastern Province,52.0,Nyagatare,5212.0,Rwempasha,rwempasha,Rwempasha,37.6,25.0,25.4,11.9,100,36543,Nyagatare,37.3,21.139999999999997,33.4,13630.538999999999,4348.617,13740.168
5.0,Eastern Province,52.0,Nyagatare,5213.0,Rwimiyaga,rwimiyaga,Rwimiyaga,33.0,25.1,28.7,13.2,100,77017,Nyagatare,41.9,22.209999999999997,30.366666666666664,32270.123,10166.243999999999,25415.61
5.0,Eastern Province,52.0,Nyagatare,5214.0,Tabagwe,tabagwe,Tabagwe,32.3,29.7,28.6,9.5,100,50359,Nyagatare,38.1,21.55,31.433333333333334,19186.779000000002,4784.105,16265.957
5.0,Eastern Province,53.0,Gatsibo,5301.0,Gasange,gasange,Gasange,30.3,25.3,30.9,13.5,100,19365,Gatsibo,44.4,22.759999999999998,28.633333333333336,8598.06,2614.275,5867.595
5.0,Eastern Province,53.0,Gatsibo,5302.0,Gatsibo,gatsibo,Gatsibo,44.4,24.9,23.9,6.8,100,38071,Gatsibo,30.7,19.31,37.9,11687.796999999999,2588.828,16903.523999999998
5.0,Eastern Province,53.0,Gatsibo,5303.0,Gitoki,gitoki,Gitoki,38.7,24.3,28.3,8.6,100,43369,Gatsibo,36.9,20.660000000000004,33.9,16003.160999999998,3729.7339999999995,16783.803
5.0,Eastern Province,53.0,Gatsibo,5304.0,Kabarore,kabarore,Kabarore,42.9,22.9,24.6,9.7,100,69312,Gatsibo,34.3,20.130000000000003,36.23333333333333,23774.015999999996,6723.263999999999,29734.847999999998
5.0,Eastern Province,53.0,Gatsibo,5305.0,Kageyo,kageyo,Kageyo,35.0,31.4,28.9,4.7,100,26231,Ngororero,33.6,20.33,33.800000000000004,8813.616000000002,1232.8570000000002,9180.85
5.0,Eastern Province,53.0,Gatsibo,5305.0,Kageyo,kageyo,Kageyo,39.9,28.4,27.4,4.3,100,19969,Gicumbi,31.7,19.61,36.06666666666666,6330.172999999999,858.6669999999999,7967.630999999999
5.0,Eastern Province,53.0,Gatsibo,5305.0,Kageyo,kageyo,Kageyo,31.2,26.4,32.0,10.5,100,25167,Gatsibo,42.5,22.2,29.599999999999998,10695.975,2642.535,7852.104
5.0,Eastern Province,53.0,Gatsibo,5306.0,Kiramuruzi,kiramuruzi,Kiramuruzi,37.2,27.2,26.7,8.9,100,40762,Gatsibo,35.6,20.73,33.86666666666667,14511.271999999999,3627.8179999999998,15163.464000000002
5.0,Eastern Province,53.0,Gatsibo,5307.0,Kiziguro,kiziguro,Kiziguro,45.6,23.1,24.0,7.3,100,39958,Gatsibo,31.3,19.3,38.1,12506.854000000001,2916.9339999999997,18220.848
5.0,Eastern Province,53.0,Gatsibo,5308.0,Muhura,muhura,Muhura,36.9,22.9,29.6,10.6,100,33436,Gatsibo,40.2,21.39,32.23333333333333,13441.272000000003,3544.216,12337.883999999998
5.0,Eastern Province,53.0,Gatsibo,5309.0,Murambi,murambi,Murambi,33.4,33.5,27.6,5.5,100,23012,Karongi,33.1,20.520000000000003,33.43333333333333,7616.972000000001,1265.66,7686.007999999999
5.0,Eastern Province,53.0,Gatsibo,5309.0,Murambi,murambi,Murambi,53.5,21.8,20.1,4.6,100,27315,Rulindo,24.700000000000003,17.580000000000002,42.93333333333334,6746.805000000001,1256.4899999999998,14613.525
5.0,Eastern Province,53.0,Gatsibo,5309.0,Murambi,murambi,Murambi,34.5,28.0,29.5,8.0,100,36887,Gatsibo,37.5,21.1,32.333333333333336,13832.625,2950.96,12726.015
5.0,Eastern Province,53.0,Gatsibo,5310.0,Ngarama,ngarama,Ngarama,35.0,24.9,29.9,10.2,100,38843,Gatsibo,40.099999999999994,21.53,31.633333333333336,15576.042999999998,3961.986,13595.05
5.0,Eastern Province,53.0,Gatsibo,5311.0,Nyagihanga,nyagihanga,Nyagihanga,32.8,24.6,33.8,8.7,100,30114,Gatsibo,42.5,21.82,30.066666666666663,12798.45,2619.9179999999997,9877.392
5.0,Eastern Province,53.0,Gatsibo,5312.0,Remera,remera,Remera,90.8,6.7,2.1,0.4,100,49371,Gasabo,2.5,11.209999999999999,62.76666666666666,1234.275,197.484,44828.867999999995
5.0,Eastern Province,53.0,Gatsibo,5312.0,Remera,remera,Remera,51.1,23.5,23.3,2.1,100,19805,Musanze,25.400000000000002,17.64,41.9,5030.47,415.905,10120.355
5.0,Eastern Province,53.0,Gatsibo,5312.0,Remera,remera,Remera,35.4,23.3,30.7,10.7,100,32297,Gatsibo,41.4,21.689999999999998,31.366666666666664,13370.958,3455.7789999999995,11433.138
5.0,Eastern Province,53.0,Gatsibo,5312.0,Remera,remera,Remera,48.1,20.0,24.4,7.5,100,33049,Ngoma,31.9,19.13,38.733333333333334,10542.631,2478.675,15896.569000000001
5.0,Eastern Province,53.0,Gatsibo,5313.0,Rugarama,rugarama,Rugarama,38.0,29.9,28.5,3.6,100,25451,Burera,32.1,19.77,35.300000000000004,8169.771000000001,916.2360000000001,9671.38
5.0,Eastern Province,53.0,Gatsibo,5313.0,Rugarama,rugarama,Rugarama,37.7,26.1,27.9,8.3,100,49927,Gatsibo,36.2,20.68,33.833333333333336,18073.574,4143.941000000001,18822.479000000003
5.0,Eastern Province,53.0,Gatsibo,5314.0,Rwimbogo,rwimbogo,Rwimbogo,46.1,21.8,26.8,5.3,100,18710,Rusizi,32.1,19.130000000000003,38.0,6005.91,991.63,8625.31
5.0,Eastern Province,53.0,Gatsibo,5314.0,Rwimbogo,rwimbogo,Rwimbogo,30.8,29.7,30.1,9.4,100,47136,Gatsibo,39.5,21.810000000000002,30.433333333333334,18618.72,4430.784000000001,14517.888
5.0,Eastern Province,54.0,Kayonza,5401.0,Gahini,gahini,Gahini,38.6,23.3,27.2,10.9,100,44585,Kayonza,38.1,21.04,33.5,16986.885,4859.765,17209.81
5.0,Eastern Province,54.0,Kayonza,5402.0,Kabare,kabare,Kabare,33.1,25.4,31.6,9.8,100,40334,Kayonza,41.400000000000006,21.79,30.53333333333333,16698.276,3952.732,13350.554000000002
5.0,Eastern Province,54.0,Kayonza,5403.0,Kabarondo,kabarondo,Kabarondo,49.9,21.1,22.1,6.9,100,39019,Kayonza,29.0,18.6,40.300000000000004,11315.51,2692.311,19470.481
5.0,Eastern Province,54.0,Kayonza,5404.0,Mukarange,mukarange,Mukarange,40.7,29.6,26.2,3.5,100,17718,Gicumbi,29.7,19.25,37.0,5262.246,620.13,7211.226000000001
5.0,Eastern Province,54.0,Kayonza,5404.0,Mukarange,mukarange,Mukarange,61.9,16.5,16.1,5.5,100,58656,Kayonza,21.6,16.520000000000003,46.76666666666667,12669.696000000002,3226.08,36308.064
5.0,Eastern Province,54.0,Kayonza,5405.0,Murama,murama,Murama,43.9,24.4,26.3,5.4,100,23624,Kayonza,31.700000000000003,19.32,37.4,7488.808000000001,1275.6960000000001,10370.936
5.0,Eastern Province,54.0,Kayonza,5405.0,Murama,murama,Murama,46.1,22.7,25.6,5.6,100,27846,Ngoma,31.200000000000003,19.07,38.300000000000004,8687.952000000001,1559.3759999999997,12837.006000000001
5.0,Eastern Province,54.0,Kayonza,5406.0,Murundi,murundi,Murundi,20.9,34.4,34.7,10.0,100,28174,Karongi,44.7,23.380000000000003,25.399999999999995,12593.778,2817.4,5888.366
5.0,Eastern Province,54.0,Kayonza,5406.0,Murundi,murundi,Murundi,29.2,25.7,32.5,12.6,100,56261,Kayonza,45.1,22.85,28.03333333333333,25373.711,7088.8859999999995,16428.212
5.0,Eastern Province,54.0,Kayonza,5407.0,Mwiri,mwiri,Mwiri,38.9,23.2,28.0,9.8,100,35228,Kayonza,37.8,20.85,33.666666666666664,13316.184,3452.344,13703.692
5.0,Eastern Province,54.0,Kayonza,5408.0,Ndego,ndego,Ndego,27.7,29.9,32.6,9.9,100,23848,Kayonza,42.5,22.49,28.433333333333334,10135.4,2360.952,6605.896
5.0,Eastern Province,54.0,Kayonza,5409.0,Nyamirama,nyamirama,Nyamirama,44.2,22.1,25.6,8.1,100,38763,Kayonza,33.7,19.76,36.833333333333336,13063.131000000001,3139.803,17133.246
5.0,Eastern Province,54.0,Kayonza,5410.0,Rukara,rukara,Rukara,45.8,25.3,22.2,6.7,100,37323,Kayonza,28.9,18.98,38.96666666666666,10786.347,2500.641,17093.933999999997
5.0,Eastern Province,54.0,Kayonza,5411.0,Ruramira,ruramira,Ruramira,32.0,24.5,33.1,10.4,100,21972,Kayonza,43.5,22.19,29.5,9557.82,2285.088,7031.04
5.0,Eastern Province,54.0,Kayonza,5412.0,Rwinkwavu,rwinkwavu,Rwinkwavu,38.4,25.2,27.7,8.7,100,36975,Kayonza,36.4,20.669999999999998,34.0,13458.9,3216.825,14198.4
5.0,Eastern Province,55.0,Kirehe,5501.0,Gahara,gahara,Gahara,35.0,20.1,34.9,10.0,100,44137,Kirehe,44.9,21.99,30.03333333333333,19817.513,4413.7,15447.95
5.0,Eastern Province,55.0,Kirehe,5502.0,Gatore,gatore,Gatore,42.6,23.1,26.2,8.2,100,31413,Kirehe,34.4,20.02,36.1,10806.072,2575.866,13381.938
5.0,Eastern Province,55.0,Kirehe,5503.0,Kigarama,kigarama,Kigarama,86.4,8.8,3.9,0.8,100,70740,Kicukiro,4.7,11.89,60.53333333333334,3324.78,565.92,61119.36
5.0,Eastern Province,55.0,Kirehe,5503.0,Kigarama,kigarama,Kigarama,34.7,24.3,32.6,8.4,100,37679,Kirehe,41.0,21.47,31.233333333333334,15448.39,3165.0360000000005,13074.613000000001
5.0,Eastern Province,55.0,Kirehe,5504.0,Kigina,kigina,Kigina,45.7,23.3,24.4,6.6,100,35632,Kirehe,31.0,19.189999999999998,38.233333333333334,11045.92,2351.712,16283.824
5.0,Eastern Province,55.0,Kirehe,5505.0,Kirehe,kirehe,Kirehe,48.6,24.2,21.8,5.3,100,30473,Kirehe,27.1,18.36,40.46666666666667,8258.183,1615.069,14809.878
5.0,Eastern Province,55.0,Kirehe,5506.0,Mahama,mahama,Mahama,64.1,12.1,20.6,3.2,100,75542,Kirehe,23.8,16.29,46.76666666666666,17978.996,2417.344,48422.42199999999
5.0,Eastern Province,55.0,Kirehe,5507.0,Mpanga,mpanga,Mpanga,33.9,25.4,32.0,8.6,100,39346,Kirehe,40.6,21.509999999999998,31.066666666666663,15974.476,3383.756,13338.294
5.0,Eastern Province,55.0,Kirehe,5508.0,Musaza,musaza,Musaza,38.4,23.3,29.8,8.5,100,30401,Kirehe,38.3,20.84,33.36666666666667,11643.582999999999,2584.085,11673.983999999999
5.0,Eastern Province,55.0,Kirehe,5509.0,Mushikiri,mushikiri,Mushikiri,40.4,25.4,27.7,6.5,100,32965,Kirehe,34.2,20.029999999999998,35.4,11274.03,2142.725,13317.86
5.0,Eastern Province,55.0,Kirehe,5510.0,Nasho,nasho,Nasho,39.6,26.3,27.0,7.2,100,33588,Kirehe,34.2,20.2,35.166666666666664,11487.096000000001,2418.3360000000002,13300.848
5.0,Eastern Province,55.0,Kirehe,5511.0,Nyamugari,nyamugari,Nyamugari,35.7,24.5,30.4,9.4,100,42145,Kirehe,39.8,21.35,31.96666666666667,16773.71,3961.63,15045.765000000003
5.0,Eastern Province,55.0,Kirehe,5512.0,Nyarubuye,nyarubuye,Nyarubuye,37.5,24.5,30.0,8.0,100,22064,Kirehe,38.0,20.85,33.166666666666664,8384.32,1765.12,8274.0
5.0,Eastern Province,56.0,Ngoma,5601.0,Gashanda,gashanda,Gashanda,39.8,23.1,29.1,8.0,100,20233,Ngoma,37.1,20.53,34.23333333333333,7506.443,1618.64,8052.7339999999995
5.0,Eastern Province,56.0,Ngoma,5602.0,Jarama,jarama,Jarama,24.9,22.7,34.9,17.5,100,31001,Ngoma,52.4,24.5,24.166666666666668,16244.524,5425.175,7719.248999999999
5.0,Eastern Province,56.0,Ngoma,5603.0,Karembo,karembo,Karembo,40.5,23.1,26.8,9.5,100,17918,Ngoma,36.3,20.51,34.699999999999996,6504.2339999999995,1702.21,7256.79
5.0,Eastern Province,56.0,Ngoma,5604.0,Kazo,kazo,Kazo,40.8,23.4,27.1,8.7,100,33073,Ngoma,35.8,20.369999999999997,35.0,11840.133999999998,2877.3509999999997,13493.784
5.0,Eastern Province,56.0,Ngoma,5605.0,Kibungo,kibungo,Kibungo,63.9,16.2,16.1,3.8,100,30989,Ngoma,19.900000000000002,15.98,48.0,6166.811000000001,1177.5819999999999,19801.970999999998
5.0,Eastern Province,56.0,Ngoma,5606.0,Mugesera,mugesera,Mugesera,36.9,24.6,30.4,8.2,100,29814,Ngoma,38.599999999999994,21.009999999999998,32.800000000000004,11508.204,2444.748,11001.365999999998
5.0,Eastern Province,56.0,Ngoma,5607.0,Murama,murama,Murama,43.9,24.4,26.3,5.4,100,23624,Kayonza,31.700000000000003,19.32,37.4,7488.808000000001,1275.6960000000001,10370.936
5.0,Eastern Province,56.0,Ngoma,5607.0,Murama,murama,Murama,46.1,22.7,25.6,5.6,100,27846,Ngoma,31.200000000000003,19.07,38.300000000000004,8687.952000000001,1559.3759999999997,12837.006000000001
5.0,Eastern Province,56.0,Ngoma,5608.0,Mutenderi,mutenderi,Mutenderi,42.3,23.9,26.7,7.0,100,25739,Ngoma,33.7,19.82,36.166666666666664,8674.043,1801.73,10887.597
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,90.8,6.7,2.1,0.4,100,49371,Gasabo,2.5,11.209999999999999,62.76666666666666,1234.275,197.484,44828.867999999995
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,51.1,23.5,23.3,2.1,100,19805,Musanze,25.400000000000002,17.64,41.9,5030.47,415.905,10120.355
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,35.4,23.3,30.7,10.7,100,32297,Gatsibo,41.4,21.689999999999998,31.366666666666664,13370.958,3455.7789999999995,11433.138
5.0,Eastern Province,56.0,Ngoma,5609.0,Remera,remera,Remera,48.1,20.0,24.4,7.5,100,33049,Ngoma,31.9,19.13,38.733333333333334,10542.631,2478.675,15896.569000000001
5.0,Eastern Province,56.0,Ngoma,5610.0,Rukira,rukira,Rukira,49.7,22.0,23.7,4.6,100,29946,Ngoma,28.299999999999997,18.32,40.46666666666667,8474.717999999999,1377.5159999999998,14883.162000000002
5.0,Eastern Province,56.0,Ngoma,5611.0,Rukumberi,rukumberi,Rukumberi,27.1,21.4,31.5,20.0,100,39946,Ngoma,51.5,24.44,25.2,20572.19,7989.2,10825.366000000002
5.0,Eastern Province,56.0,Ngoma,5612.0,Rurenge,rurenge,Rurenge,37.4,25.9,29.4,7.3,100,33876,Ngoma,36.699999999999996,20.66,33.56666666666666,12432.492,2472.948,12669.624
5.0,Eastern Province,56.0,Ngoma,5613.0,Sake,sake,Sake,33.9,22.1,30.1,13.9,100,28710,Ngoma,44.0,22.400000000000002,29.96666666666667,12632.4,3990.69,9732.69
5.0,Eastern Province,56.0,Ngoma,5614.0,Zaza,zaza,Zaza,38.9,23.8,26.9,10.3,100,28074,Ngoma,37.2,20.84,33.86666666666667,10443.528,2891.6220000000003,10920.785999999998
5.0,Eastern Province,57.0,Bugesera,5701.0,Gashora,gashora,Gashora,51.5,21.5,20.2,6.8,100,33560,Bugesera,27.0,18.23,41.5,9061.2,2282.08,17283.4
5.0,Eastern Province,57.0,Bugesera,5702.0,Juru,juru,Juru,31.2,27.6,30.3,10.9,100,34020,Bugesera,41.2,22.089999999999996,30.0,14016.24,3708.18,10614.24
5.0,Eastern Province,57.0,Bugesera,5703.0,Kamabuye,kamabuye,Kamabuye,31.4,26.9,30.5,11.2,100,23660,Bugesera,41.7,22.150000000000002,29.899999999999995,9866.220000000001,2649.92,7429.24
5.0,Eastern Province,57.0,Bugesera,5704.0,Mareba,mareba,Mareba,29.9,21.7,32.9,15.4,100,28866,Bugesera,48.3,23.36,27.166666666666668,13942.277999999998,4445.3640000000005,8630.934
5.0,Eastern Province,57.0,Bugesera,5705.0,Mayange,mayange,Mayange,63.1,18.3,15.0,3.6,100,53266,Bugesera,18.6,15.91,48.166666666666664,9907.476,1917.576,33610.846
5.0,Eastern Province,57.0,Bugesera,5706.0,Musenyi,musenyi,Musenyi,32.7,23.8,31.5,12.0,100,39886,Bugesera,43.5,22.28,29.733333333333334,17350.41,4786.32,13042.722000000002
5.0,Eastern Province,57.0,Bugesera,5707.0,Mwogo,mwogo,Mwogo,30.6,27.0,30.4,12.0,100,31373,Bugesera,42.4,22.38,29.400000000000002,13302.152,3764.76,9600.138
5.0,Eastern Province,57.0,Bugesera,5708.0,Ngeruka,ngeruka,Ngeruka,28.5,23.0,33.4,15.1,100,35192,Bugesera,48.5,23.509999999999998,26.666666666666668,17068.12,5313.991999999999,10029.72
5.0,Eastern Province,57.0,Bugesera,5709.0,Ntarama,ntarama,Ntarama,54.2,17.9,18.2,9.7,100,50127,Bugesera,27.9,18.339999999999996,42.1,13985.432999999997,4862.3189999999995,27168.834000000003
5.0,Eastern Province,57.0,Bugesera,5710.0,Nyamata,nyamata,Nyamata,67.9,15.7,12.5,3.9,100,85982,Bugesera,16.4,15.24,50.5,14101.047999999999,3353.298,58381.778000000006
5.0,Eastern Province,57.0,Bugesera,5711.0,Nyarugenge,nyarugenge,Nyarugenge,90.6,7.0,2.2,0.2,100,20673,Nyarugenge,2.4000000000000004,11.2,62.73333333333333,496.15200000000004,41.346000000000004,18729.737999999998
5.0,Eastern Province,57.0,Bugesera,5711.0,Nyarugenge,nyarugenge,Nyarugenge,32.0,24.0,31.0,13.0,100,25347,Bugesera,44.0,22.5,29.333333333333332,11152.68,3295.11,8111.04
5.0,Eastern Province,57.0,Bugesera,5712.0,Rilima,rilima,Rilima,58.0,21.1,16.8,4.1,100,28818,Bugesera,20.9,16.7,45.699999999999996,6022.9619999999995,1181.5379999999998,16714.44
5.0,Eastern Province,57.0,Bugesera,5713.0,Ruhuha,ruhuha,Ruhuha,44.2,21.4,24.8,9.5,100,28654,Bugesera,34.3,19.939999999999998,36.6,9828.322,2722.13,12665.068000000001
5.0,Eastern Province,57.0,Bugesera,5714.0,Rweru,rweru,Rweru,32.0,23.3,29.1,15.6,100,35800,Bugesera,44.7,22.830000000000002,29.099999999999998,16002.6,5584.8,11456.0
5.0,Eastern Province,57.0,Bugesera,5715.0,Shyara,shyara,Shyara,25.6,23.9,34.1,16.4,100,16366,Bugesera,50.5,24.13,25.03333333333333,8264.83,2684.0239999999994,4189.696
