Prov_ID,Province,Dist_ID,District,Sect_ID,Name,area_sqkm,join_key,sector,non_poor,vulnerable,moderately_poor,severely_poor,total,count,district,poverty_rate,poverty_index,population_density,poor_population,poor_population_density
2.0,Southern Province,25.0,Nyamagabe,2509.0,Kitabi,96.2272194020393,kitabi,Kitabi,27.7,28.8,33.9,9.6,100,26391,Nyamagabe,43.5,22.54,274.2571193888276,11480.085,119.30184693414
2.0,Southern Province,25.0,Nyamagabe,2510.0,Mbazi,33.458169031455554,mbazi,Mbazi,47.5,23.3,23.4,5.8,100,37487,Huye,29.2,18.75,1120.4139701953432,10946.204,327.1608792970402
2.0,Southern Province,25.0,Nyamagabe,2510.0,Mbazi,33.458169031455554,mbazi,Mbazi,47.7,23.5,25.4,3.5,100,13131,Nyamagabe,28.9,18.49,392.4602086759424,3794.8589999999995,113.42100030734733
2.0,Southern Province,25.0,Nyamagabe,2511.0,Mugano,74.28205674287666,mugano,Mugano,24.4,28.6,35.8,11.2,100,20993,Nyamagabe,47.0,23.38,282.6119916505023,9866.71,132.82763607573608
2.0,Southern Province,25.0,Nyamagabe,2512.0,Musange,62.92731043825269,musange,Musange,42.1,26.9,26.0,4.9,100,21261,Nyamagabe,30.9,19.349999999999998,337.8660211588467,6569.649,104.40060053808365
2.0,Southern Province,25.0,Nyamagabe,2513.0,Musebeya,53.07794267240406,musebeya,Musebeya,25.4,30.7,33.7,10.1,100,20453,Nyamagabe,43.800000000000004,22.830000000000002,385.33897453854763,8958.414,168.77847084788388
2.0,Southern Province,25.0,Nyamagabe,2514.0,Mushubi,36.274691832961636,mushubi,Mushubi,29.7,27.6,35.4,7.4,100,14279,Nyamagabe,42.8,22.07,393.63532199672983,6111.411999999999,168.47591781460036
2.0,Southern Province,25.0,Nyamagabe,2515.0,Nkomane,78.85804871636121,nkomane,Nkomane,17.1,30.0,39.7,13.1,100,18174,Nyamagabe,52.800000000000004,24.86,230.46474387628766,9595.872000000001,121.68538476667989
2.0,Southern Province,25.0,Nyamagabe,2516.0,Tare,44.569393174754566,tare,Tare,33.1,29.5,29.2,8.2,100,24364,Nyamagabe,37.4,21.249999999999996,546.6531685650253,9112.136,204.44828504331952
2.0,Southern Province,25.0,Nyamagabe,2517.0,Uwinkingi,90.45785239961027,uwinkingi,Uwinkingi,27.5,30.7,33.7,8.1,100,25171,Nyamagabe,41.800000000000004,22.240000000000002,278.26218876835117,10521.478000000001,116.31359490517079
2.0,Southern Province,26.0,Ruhango,2601.0,Bweramana,55.32904868288409,bweramana,Bweramana,41.2,25.7,25.7,7.4,100,33764,Ruhango,33.1,19.93,610.240024069758,11175.884000000002,201.98944796708992
2.0,Southern Province,26.0,Ruhango,2602.0,Byimana,61.51064813532978,byimana,Byimana,51.8,23.9,20.2,4.2,100,42413,Ruhango,24.4,17.7,689.5228921452269,10348.771999999999,168.24358568343536
2.0,Southern Province,26.0,Ruhango,2603.0,Kabagali,60.27402823474088,kabagali,Kabagali,34.1,27.9,30.5,7.5,100,27203,Ruhango,38.0,21.14,451.32208343627303,10337.14,171.50239170578374
2.0,Southern Province,26.0,Ruhango,2604.0,Kinazi,87.41256694534579,kinazi,Kinazi,38.5,23.3,28.9,9.2,100,34192,Huye,38.099999999999994,20.86,391.15657158745097,13027.151999999996,149.03065377481877
2.0,Southern Province,26.0,Ruhango,2604.0,Kinazi,87.41256694534579,kinazi,Kinazi,31.7,23.8,31.2,13.4,100,52274,Ruhango,44.6,22.65,598.0147000222979,23314.203999999998,266.7145562099449
2.0,Southern Province,26.0,Ruhango,2605.0,Kinihira,60.22278140448383,kinihira,Kinihira,32.7,31.4,28.4,7.5,100,27966,Ruhango,35.9,21.07,464.3757619258319,10039.794,166.71089853137366
2.0,Southern Province,26.0,Ruhango,2605.0,Kinihira,60.22278140448383,kinihira,Kinihira,44.4,29.9,23.2,2.5,100,17434,Rulindo,25.7,18.38,289.49177692251135,4480.538,74.39938666908542
2.0,Southern Province,26.0,Ruhango,2606.0,Mbuye,77.1778133192191,mbuye,Mbuye,31.6,25.0,31.0,12.4,100,47148,Ruhango,43.4,22.419999999999998,610.9009567942635,20462.232,265.13101524871036
2.0,Southern Province,26.0,Ruhango,2607.0,Mwendo,56.172081706875396,mwendo,Mwendo,40.8,27.1,27.5,4.6,100,26967,Ruhango,32.1,19.590000000000003,480.0783446254097,8656.407000000001,154.10514862475654
2.0,Southern Province,26.0,Ruhango,2608.0,Ntongwe,73.21974541818781,ntongwe,Ntongwe,28.8,25.6,33.0,12.6,100,38339,Ruhango,45.6,22.940000000000005,523.6155873122796,17482.584000000003,238.7687078143995
2.0,Southern Province,26.0,Ruhango,2609.0,Ruhango,94.49552378463488,ruhango,Ruhango,47.6,22.8,23.0,6.7,100,81828,Ruhango,29.7,18.9,865.9457794688192,24302.916,257.1858965022393
2.0,Southern Province,26.0,Ruhango,2609.0,Ruhango,94.49552378463488,ruhango,Ruhango,28.4,31.4,29.8,10.4,100,28330,Rutsiro,40.2,22.220000000000002,299.80256064368734,11388.66,120.52062937876231
2.0,Southern Province,27.0,Muhanga,2701.0,Cyeza,57.02070059866113,cyeza,Cyeza,51.3,23.5,22.3,2.9,100,35812,Muhanga,25.2,17.68,628.0526128933758,9024.624,158.2692584491307
2.0,Southern Province,27.0,Muhanga,2702.0,Kabacuzi,75.76460633662188,kabacuzi,Kabacuzi,43.3,26.8,26.6,3.4,100,30553,Muhanga,30.0,19.03,403.2621758008367,9165.9,120.97865274025101
2.0,Southern Province,27.0,Muhanga,2703.0,Kibangu,47.76549994903947,kibangu,Kibangu,41.0,26.1,28.5,4.4,100,21089,Muhanga,32.9,19.630000000000003,441.5111329830032,6938.281,145.25716275140806
2.0,Southern Province,27.0,Muhanga,2704.0,Kiyumba,59.35817269204536,kiyumba,Kiyumba,42.9,30.5,24.3,2.3,100,26827,Muhanga,26.6,18.6,451.9512441729041,7135.982000000001,120.2190309499925
2.0,Southern Province,27.0,Muhanga,2705.0,Muhanga,62.10672583491052,muhanga,Muhanga,49.2,25.0,22.9,2.9,100,29642,Muhanga,25.799999999999997,17.95,477.27520009335404,7647.635999999999,123.13700162408533
2.0,Southern Province,27.0,Muhanga,2706.0,Mushishiro,53.052492582656654,mushishiro,Mushishiro,45.1,26.0,25.5,3.4,100,21852,Muhanga,28.9,18.72,411.8939362925168,6315.227999999999,119.03734758853734
2.0,Southern Province,27.0,Muhanga,2707.0,Nyabinoni,39.282149074025995,nyabinoni,Nyabinoni,25.7,32.0,35.6,6.7,100,17322,Muhanga,42.300000000000004,22.330000000000002,440.963654186975,7327.206000000001,186.52762572109046
2.0,Southern Province,27.0,Muhanga,2708.0,Nyamabuye,29.701775431663545,nyamabuye,Nyamabuye,79.2,11.3,7.9,1.6,100,65673,Muhanga,9.5,13.190000000000001,2211.0799454092353,6238.935,210.05259481387736
2.0,Southern Province,27.0,Muhanga,2709.0,Nyarusange,61.730006191275166,nyarusange,Nyarusange,37.1,28.4,28.3,6.2,100,28838,Muhanga,34.5,20.36,467.16340689555807,9949.11,161.17137537896755
2.0,Southern Province,27.0,Muhanga,2710.0,Rongi,81.96453694871043,rongi,Rongi,30.5,31.1,32.5,6.0,100,32037,Muhanga,38.5,21.419999999999998,390.8641614122368,12334.245,150.48270214371118
2.0,Southern Province,27.0,Muhanga,2711.0,Rugendabari,42.739526622741145,rugendabari,Rugendabari,39.4,28.0,29.5,3.1,100,19081,Muhanga,32.6,19.630000000000003,446.4485572904602,6220.406,145.54222967669003
2.0,Southern Province,27.0,Muhanga,2712.0,Shyogwe,36.011739828553885,shyogwe,Shyogwe,61.4,17.2,17.2,4.2,100,44109,Muhanga,21.4,16.419999999999998,1224.8505684533952,9439.326,262.11802164902656
2.0,Southern Province,28.0,Kamonyi,2801.0,Gacurabwenge,50.63584821291285,gacurabwenge,Gacurabwenge,56.9,22.0,17.8,3.4,100,38135,Kamonyi,21.2,16.79,753.1225672304437,8084.62,159.66198425285407
2.0,Southern Province,28.0,Kamonyi,2802.0,Karama,37.65649169571293,karama,Karama,38.5,30.3,26.1,5.2,100,17802,Huye,31.3,19.82,472.7471731527953,5572.026,147.96986519682494
2.0,Southern Province,28.0,Kamonyi,2802.0,Karama,37.65649169571293,karama,Karama,50.3,25.5,21.6,2.7,100,21261,Kamonyi,24.3,17.69,564.6038449837986,5166.423,137.19873433106304
2.0,Southern Province,28.0,Kamonyi,2802.0,Karama,37.65649169571293,karama,Karama,34.2,26.6,31.1,8.1,100,33037,Nyagatare,39.2,21.310000000000002,877.3254892399112,12950.504,343.9115917820452
2.0,Southern Province,28.0,Kamonyi,2803.0,Kayenzi,51.52491211049669,kayenzi,Kayenzi,49.6,25.1,22.3,3.0,100,26339,Kamonyi,25.3,17.87,511.1896152974553,6663.767000000001,129.33097267025622
2.0,Southern Province,28.0,Kamonyi,2804.0,Kayumbu,33.27818147822162,kayumbu,Kayumbu,46.1,25.9,24.9,3.1,100,18290,Kamonyi,28.0,18.499999999999996,549.6093592725192,5121.2,153.89062059630538
2.0,Southern Province,28.0,Kamonyi,2805.0,Mugina,89.73411958911053,mugina,Mugina,33.5,27.4,30.2,9.0,100,47020,Kamonyi,39.2,21.49,523.9924369381788,18431.840000000004,205.40503527976614
2.0,Southern Province,28.0,Kamonyi,2806.0,Musambira,63.2255344017239,musambira,Musambira,46.1,27.6,22.0,4.3,100,43589,Kamonyi,26.3,18.45,689.4208236033749,11463.907,181.3176766076876
2.0,Southern Province,28.0,Kamonyi,2807.0,Ngamba,31.407770965902973,ngamba,Ngamba,41.4,29.2,25.9,3.4,100,17158,Kamonyi,29.299999999999997,19.11,546.2979215757506,5027.294,160.06529102169492
2.0,Southern Province,28.0,Kamonyi,2808.0,Nyamiyaga,77.6492718758295,nyamiyaga,Nyamiyaga,34.8,29.2,28.2,7.8,100,46360,Kamonyi,36.0,20.9,597.0435894638549,16689.6,214.93569220698774
2.0,Southern Province,28.0,Kamonyi,2808.0,Nyamiyaga,77.6492718758295,nyamiyaga,Nyamiyaga,35.0,25.5,32.4,7.1,100,20217,Gicumbi,39.5,21.16,260.3630338263752,7985.715,102.84339836141821
2.0,Southern Province,28.0,Kamonyi,2809.0,Nyarubaka,46.98712080739574,nyarubaka,Nyarubaka,42.1,27.1,26.3,4.6,100,29438,Kamonyi,30.9,19.36,626.5121057463576,9096.341999999999,193.59224067562448
2.0,Southern Province,28.0,Kamonyi,2810.0,Rugarika,74.86175738488853,rugarika,Rugarika,51.6,22.3,20.6,5.4,100,62366,Kamonyi,26.0,17.96,833.0822328863615,16215.16,216.60138055045397
2.0,Southern Province,28.0,Kamonyi,2811.0,Rukoma,51.56368220395556,rukoma,Rukoma,48.7,25.7,21.9,3.8,100,40850,Kamonyi,25.7,18.1,792.2242604479148,10498.45,203.60163493511413
2.0,Southern Province,28.0,Kamonyi,2812.0,Runda,51.17312884221969,runda,Runda,69.4,15.2,11.9,3.5,100,74546,Kamonyi,15.4,14.95,1456.7410999988892,11480.084,224.33812939982897
3.0,Western Province,31.0,Karongi,3101.0,Bwishyura,46.20743219515827,bwishyura,Bwishyura,51.6,21.6,20.4,6.4,100,41162,Karongi,26.799999999999997,18.16,890.8090764739153,11031.416,238.73683249500928
3.0,Western Province,31.0,Karongi,3102.0,Gashari,54.358915304810985,gashari,Gashari,36.5,32.1,27.3,4.0,100,20985,Karongi,31.3,19.860000000000003,386.0452307101636,6568.305,120.83215721228122
3.0,Western Province,31.0,Karongi,3103.0,Gishyita,44.15798800009284,gishyita,Gishyita,45.3,24.6,25.8,4.3,100,23716,Karongi,30.1,18.910000000000004,537.0715712851351,7138.516,161.65854295682564
3.0,Western Province,31.0,Karongi,3104.0,Gitesi,75.48328050248352,gitesi,Gitesi,29.6,31.1,31.4,7.9,100,27199,Karongi,39.3,21.759999999999998,360.3314511364554,10689.207,141.610260296627
3.0,Western Province,31.0,Karongi,3105.0,Mubuga,37.019910713032125,mubuga,Mubuga,38.1,24.7,30.4,6.9,100,23284,Karongi,37.3,20.63,628.9588373265128,8684.931999999999,234.60164632278924
3.0,Western Province,31.0,Karongi,3106.0,Murambi,50.61580139353398,murambi,Murambi,33.4,33.5,27.6,5.5,100,23012,Karongi,33.1,20.520000000000003,454.640633289266,7616.972000000001,150.48604961874705
3.0,Western Province,31.0,Karongi,3106.0,Murambi,50.61580139353398,murambi,Murambi,53.5,21.8,20.1,4.6,100,27315,Rulindo,24.700000000000003,17.580000000000002,539.6536110853598,6746.805000000001,133.2944419380839
3.0,Western Province,31.0,Karongi,3106.0,Murambi,50.61580139353398,murambi,Murambi,34.5,28.0,29.5,8.0,100,36887,Gatsibo,37.5,21.1,728.7645159108794,13832.625,273.2866934665797
3.0,Western Province,31.0,Karongi,3107.0,Murundi,65.82240481645461,murundi,Murundi,20.9,34.4,34.7,10.0,100,28174,Karongi,44.7,23.380000000000003,428.0305479352059,12593.778,191.32965492703704
3.0,Western Province,31.0,Karongi,3107.0,Murundi,65.82240481645461,murundi,Murundi,29.2,25.7,32.5,12.6,100,56261,Kayonza,45.1,22.85,854.7393574708105,25373.711,385.4874502193356
3.0,Western Province,31.0,Karongi,3108.0,Mutuntu,64.15607273203501,mutuntu,Mutuntu,21.3,39.2,31.3,8.2,100,24032,Karongi,39.5,22.640000000000004,374.58651966394626,9492.64,147.96167526725876
3.0,Western Province,31.0,Karongi,3109.0,Rubengera,47.33575383419998,rubengera,Rubengera,50.6,23.6,21.1,4.7,100,41382,Karongi,25.8,17.990000000000002,874.2229001981499,10676.556,225.5495082511227
3.0,Western Province,31.0,Karongi,3110.0,Rugabano,75.63463356991436,rugabano,Rugabano,33.5,27.8,31.9,6.8,100,33129,Karongi,38.699999999999996,21.2,438.01362466278835,12820.922999999999,169.51127274449908
3.0,Western Province,31.0,Karongi,3111.0,Ruganda,59.53825651643414,ruganda,Ruganda,28.6,39.0,28.7,3.7,100,18821,Karongi,32.4,20.749999999999996,316.1160756328984,6098.004,102.42160850505908
3.0,Western Province,31.0,Karongi,3112.0,Rwankuba,69.73980357839393,rwankuba,Rwankuba,39.9,23.5,29.9,6.7,100,33584,Karongi,36.6,20.34,481.5614366084141,12291.744,176.25148579867957
3.0,Western Province,31.0,Karongi,3113.0,Twumba,98.58747657349801,twumba,Twumba,31.1,32.5,30.2,6.2,100,27171,Karongi,36.4,21.15,275.6029563221829,9890.243999999999,100.31947610127456
3.0,Western Province,32.0,Rutsiro,3201.0,Boneza,32.88489304670041,boneza,Boneza,40.8,32.3,22.6,4.3,100,23492,Rutsiro,26.900000000000002,19.040000000000003,714.3705763810331,6319.348000000001,192.1656850464979
3.0,Western Province,32.0,Rutsiro,3202.0,Gihango,46.263662996687714,gihango,Gihango,42.1,30.5,23.5,3.9,100,26723,Rutsiro,27.4,18.919999999999998,577.6239551527352,7322.102,158.26896371184944
3.0,Western Province,32.0,Rutsiro,3203.0,Kigeyo,40.86515986764438,kigeyo,Kigeyo,34.5,26.1,32.2,7.1,100,23356,Rutsiro,39.300000000000004,21.169999999999998,571.5382021175567,9178.908000000001,224.6145134321998
3.0,Western Province,32.0,Rutsiro,3204.0,Kivumu,28.964621955635028,kivumu,Kivumu,38.5,21.2,31.4,8.9,100,32601,Rutsiro,40.3,21.07,1125.5455034053196,13138.202999999998,453.5948378723437
3.0,Western Province,32.0,Rutsiro,3205.0,Manihira,36.94898191781862,manihira,Manihira,26.4,33.5,31.9,8.2,100,18806,Rutsiro,40.099999999999994,22.19,508.9720751123272,7541.205999999998,204.09780212004318
3.0,Western Province,32.0,Rutsiro,3206.0,Mukura,103.05323484303862,mukura,Mukura,46.0,18.2,26.6,9.2,100,27958,Huye,35.8,19.9,271.2966753793134,10008.964,97.1242097857942
3.0,Western Province,32.0,Rutsiro,3206.0,Mukura,103.05323484303862,mukura,Mukura,21.1,32.9,34.0,12.1,100,36563,Rutsiro,46.1,23.729999999999997,354.79720802252797,16855.543,163.5615128983854
3.0,Western Province,32.0,Rutsiro,3207.0,Murunda,45.31528238376247,murunda,Murunda,28.3,29.9,27.4,14.4,100,21884,Rutsiro,41.8,22.79,482.9275875337268,9147.511999999999,201.8637315890978
3.0,Western Province,32.0,Rutsiro,3208.0,Musasa,43.465463040669775,musasa,Musasa,35.8,29.0,29.5,5.8,100,25523,Rutsiro,35.3,20.55,587.2018429003881,9009.618999999999,207.282250543837
3.0,Western Province,32.0,Rutsiro,3209.0,Mushonyi,32.15303434276282,mushonyi,Mushonyi,37.8,27.3,29.9,5.0,100,23696,Rutsiro,34.9,20.209999999999997,736.9755447461717,8269.904,257.204465116414
3.0,Western Province,32.0,Rutsiro,3210.0,Mushubati,52.11326689887512,mushubati,Mushubati,38.2,28.4,27.0,6.4,100,30485,Rutsiro,33.4,20.159999999999997,584.975800100109,10181.99,195.3819172334364
3.0,Western Province,32.0,Rutsiro,3211.0,Nyabirasi,90.83890938161812,nyabirasi,Nyabirasi,23.9,22.8,35.2,18.2,100,29698,Rutsiro,53.400000000000006,24.79,326.9303892150162,15858.732000000002,174.58082784081867
3.0,Western Province,32.0,Rutsiro,3212.0,Ruhango,56.33803590869322,ruhango,Ruhango,47.6,22.8,23.0,6.7,100,81828,Ruhango,29.7,18.9,1452.4468004638684,24302.916,431.37669973776894
3.0,Western Province,32.0,Rutsiro,3212.0,Ruhango,56.33803590869322,ruhango,Ruhango,28.4,31.4,29.8,10.4,100,28330,Rutsiro,40.2,22.220000000000002,502.8574309177958,11388.66,202.1486872289539
3.0,Western Province,32.0,Rutsiro,3213.0,Rusebeya,52.56192330153088,rusebeya,Rusebeya,16.3,32.1,36.5,15.0,100,25931,Rutsiro,51.5,25.0,493.3419169470298,13354.465,254.07108722772037
3.0,Western Province,33.0,Rubavu,3301.0,Bugeshi,31.04495580813488,bugeshi,Bugeshi,33.6,24.0,31.0,11.4,100,31401,Rubavu,42.4,22.02,1011.4686647990596,13314.024,428.8627138748013
3.0,Western Province,33.0,Rubavu,3302.0,Busasamana,35.15217021182747,busasamana,Busasamana,59.0,18.5,17.3,5.1,100,54321,Nyanza,22.4,16.830000000000002,1545.3099957317256,12167.903999999999,346.1494390439065
3.0,Western Province,33.0,Rubavu,3302.0,Busasamana,35.15217021182747,busasamana,Busasamana,27.5,19.5,35.2,17.8,100,36619,Rubavu,53.0,24.330000000000002,1041.7280008412965,19408.07,552.1158404458871
3.0,Western Province,33.0,Rubavu,3303.0,Cyanzarwe,34.79671441027405,cyanzarwe,Cyanzarwe,29.4,18.0,34.5,18.2,100,34008,Rubavu,52.7,24.17,977.3336527990938,17922.216,515.0548350251224
3.0,Western Province,33.0,Rubavu,3304.0,Gisenyi,11.247824909640885,gisenyi,Gisenyi,88.9,7.5,2.9,0.7,100,52898,Rubavu,3.5999999999999996,11.540000000000001,4702.953719937386,1904.328,169.30633391774592
3.0,Western Province,33.0,Rubavu,3305.0,Kanama,42.905678251019815,kanama,Kanama,37.2,17.8,27.6,17.4,100,33972,Rubavu,45.0,22.52,791.7833113194645,15287.4,356.30249009375905
3.0,Western Province,33.0,Rubavu,3306.0,Kanzenze,22.585018111394447,kanzenze,Kanzenze,43.1,20.8,24.5,11.5,100,21189,Rubavu,36.0,20.419999999999998,938.1883111844778,7628.04,337.747792026412
3.0,Western Province,33.0,Rubavu,3307.0,Mudende,33.10052650593573,mudende,Mudende,27.8,24.0,34.3,13.8,100,29830,Rubavu,48.099999999999994,23.39,901.1941243487698,14348.229999999998,433.47437381175826
3.0,Western Province,33.0,Rubavu,3308.0,Nyakiriba,21.898178752869825,nyakiriba,Nyakiriba,56.9,16.0,18.1,9.0,100,38087,Rubavu,27.1,17.92,1739.2770617971405,10321.577000000001,471.34408374702514
3.0,Western Province,33.0,Rubavu,3309.0,Nyamyumba,23.34152393061498,nyamyumba,Nyamyumba,45.6,18.2,25.1,11.0,100,43553,Rubavu,36.1,20.130000000000003,1865.902163434815,15722.633,673.5906809999683
3.0,Western Province,33.0,Rubavu,3310.0,Nyundo,31.503378032200015,nyundo,Nyundo,37.9,24.3,26.4,11.4,100,37859,Rubavu,37.8,21.13,1201.7441418918256,14310.702,454.2592856351101
3.0,Western Province,33.0,Rubavu,3311.0,Rubavu,25.674358760208783,rubavu,Rubavu,59.5,16.6,15.8,8.1,100,73918,Rubavu,23.9,17.25,2879.059247024361,17666.402,688.0951600388222
3.0,Western Province,33.0,Rubavu,3312.0,Rugerero,25.312838204086976,rugerero,Rugerero,57.9,17.6,17.4,7.2,100,62814,Rubavu,24.599999999999998,17.41,2481.507584947868,15452.243999999999,610.4508658971755
3.0,Western Province,34.0,Nyabihu,3401.0,Bigogwe,52.21301774725956,bigogwe,Bigogwe,48.1,21.9,21.6,8.4,100,31177,Nyabihu,30.0,19.029999999999998,597.1116274281302,9353.1,179.13348822843906
3.0,Western Province,34.0,Nyabihu,3402.0,Jenda,47.82783606090702,jenda,Jenda,41.7,26.4,24.2,7.6,100,41394,Nyabihu,31.799999999999997,19.75,865.4792566254981,13163.292,275.2224036069084
3.0,Western Province,34.0,Nyabihu,3403.0,Jomba,35.02959627577483,jomba,Jomba,25.1,36.7,32.4,5.8,100,21057,Nyabihu,38.199999999999996,21.89,601.1202594008267,8043.773999999999,229.62793909111582
3.0,Western Province,34.0,Nyabihu,3404.0,Kabatwa,52.034673107294985,kabatwa,Kabatwa,49.5,24.4,21.8,4.3,100,20177,Nyabihu,26.1,18.09,387.760675624794,5266.197000000001,101.20553633807124
3.0,Western Province,34.0,Nyabihu,3405.0,Karago,38.11878001904449,karago,Karago,25.0,33.9,33.1,8.0,100,25139,Nyabihu,41.1,22.410000000000004,659.4912005956204,10332.129,271.05088344480004
3.0,Western Province,34.0,Nyabihu,3406.0,Kintobo,27.427721481720305,kintobo,Kintobo,25.2,39.1,30.4,5.3,100,14683,Nyabihu,35.699999999999996,21.58,535.3342970828163,5241.830999999999,191.1143440585654
3.0,Western Province,34.0,Nyabihu,3407.0,Mukamira,38.56060115408382,mukamira,Mukamira,49.6,25.9,20.4,4.1,100,31777,Nyabihu,24.5,17.9,824.0794761736905,7785.365,201.89947166255416
3.0,Western Province,34.0,Nyabihu,3408.0,Muringa,68.23810136570499,muringa,Muringa,20.5,29.5,37.9,12.1,100,21365,Nyabihu,50.0,24.16,313.09487767691013,10682.5,156.54743883845507
3.0,Western Province,34.0,Nyabihu,3409.0,Rambura,63.647914537779705,rambura,Rambura,29.9,31.1,31.9,7.2,100,27806,Nyabihu,39.1,21.66,436.87213009147536,10872.146,170.81700286576688
3.0,Western Province,34.0,Nyabihu,3410.0,Rugera,41.183677869330474,rugera,Rugera,34.0,31.1,30.1,4.7,100,25479,Nyabihu,34.800000000000004,20.53,618.6674264702871,8866.692000000001,215.29626441165993
3.0,Western Province,34.0,Nyabihu,3411.0,Rurembo,39.70865384182769,rurembo,Rurembo,24.7,32.9,36.2,6.2,100,23260,Nyabihu,42.400000000000006,22.389999999999997,585.7665206343192,9862.240000000002,248.3650047489514
3.0,Western Province,34.0,Nyabihu,3412.0,Shyira,33.708635410273466,shyira,Shyira,36.0,31.9,27.7,4.5,100,22144,Nyabihu,32.2,20.089999999999996,656.923655629534,7130.368,211.52941711270995
3.0,Western Province,35.0,Ngororero,3501.0,Bwira,38.14689701358311,bwira,Bwira,30.9,31.9,32.6,4.6,100,20477,Ngororero,37.2,21.09,536.7933332220621,7617.444,199.6871199586071
3.0,Western Province,35.0,Ngororero,3502.0,Gatumba,43.491977799738066,gatumba,Gatumba,42.3,29.0,25.7,3.0,100,26279,Ngororero,28.7,18.939999999999998,604.226372987762,7542.072999999999,173.4129690474877
3.0,Western Province,35.0,Ngororero,3503.0,Hindiro,35.06119968744293,hindiro,Hindiro,33.8,31.9,29.2,5.1,100,25911,Ngororero,34.3,20.560000000000002,739.0220594556538,8887.473,253.48456639328927
3.0,Western Province,35.0,Ngororero,3504.0,Kabaya,49.04731516092612,kabaya,Kabaya,37.2,31.9,26.6,4.3,100,34944,Ngororero,30.900000000000002,19.8,712.4548996279898,10797.696000000002,220.1485639850489
3.0,Iburengerazuba,35.0,Ngororero,3505.0,Kageyo,46.256755850360626,kageyo,Kageyo,35.0,31.4,28.9,4.7,100,26231,Ngororero,33.6,20.33,567.0739228850503,8813.616000000002,190.53683808937694
3.0,Iburengerazuba,35.0,Ngororero,3505.0,Kageyo,46.256755850360626,kageyo,Kageyo,39.9,28.4,27.4,4.3,100,19969,Gicumbi,31.7,19.61,431.69910282076813,6330.172999999999,136.84861559418349
3.0,Iburengerazuba,35.0,Ngororero,3505.0,Kageyo,46.256755850360626,kageyo,Kageyo,31.2,26.4,32.0,10.5,100,25167,Gatsibo,42.5,22.2,544.0718774445527,10695.975,231.23054791393488
3.0,Western Province,35.0,Ngororero,3506.0,Kavumu,56.96476354177189,kavumu,Kavumu,21.4,32.8,34.1,11.8,100,32141,Ngororero,45.900000000000006,23.65,564.2259881660216,14752.719000000001,258.9797285682039
3.0,Western Province,35.0,Ngororero,3507.0,Matyazo,41.034278234478634,matyazo,Matyazo,22.0,35.9,34.3,7.9,100,27471,Ngororero,42.199999999999996,22.830000000000002,669.464681284872,11592.761999999999,282.514095502216
3.0,Western Province,35.0,Ngororero,3508.0,Muhanda,106.25393279728448,muhanda,Muhanda,14.5,23.5,40.5,21.5,100,30793,Ngororero,62.0,26.9,289.8057435553762,19091.66,179.67956100433324
3.0,Western Province,35.0,Ngororero,3509.0,Muhororo,37.22382381123749,muhororo,Muhororo,40.7,29.2,26.9,3.2,100,23020,Ngororero,30.099999999999998,19.259999999999998,618.4211519142883,6929.02,186.1447667262008
3.0,Western Province,35.0,Ngororero,3510.0,Ndaro,55.37740031320618,ndaro,Ndaro,29.0,32.0,33.8,5.3,100,25395,Ngororero,39.099999999999994,21.56,458.5805735980694,9929.445,179.30500427684515
3.0,Iburengerazuba,35.0,Ngororero,3511.0,Ngororero,58.495061641225426,ngororero,Ngororero,40.3,29.4,26.4,3.9,100,41062,Ngororero,30.299999999999997,19.389999999999997,701.973788007103,12441.785999999998,212.69805776615217
3.0,Western Province,35.0,Ngororero,3512.0,Nyange,54.36563209171287,nyange,Nyange,32.3,34.1,28.8,4.8,100,25927,Ngororero,33.6,20.610000000000003,476.9005528393762,8711.472000000002,160.23858575403042
3.0,Western Province,35.0,Ngororero,3512.0,Nyange,54.36563209171287,nyange,Nyange,40.0,25.2,28.6,6.2,100,32685,Musanze,34.800000000000004,20.1,601.2070262488916,11374.380000000003,209.2200451346143
3.0,Western Province,35.0,Ngororero,3513.0,Sovu,54.66773521289896,sovu,Sovu,13.8,35.6,37.0,13.6,100,30713,Ngororero,50.6,25.040000000000003,561.8121892262551,15540.778,284.2769677484851
3.0,Western Province,36.0,Rusizi,3601.0,Bugarama,24.25648597837389,bugarama,Bugarama,41.8,20.2,26.1,11.9,100,36595,Rusizi,38.0,20.810000000000002,1508.6686518660053,13906.1,573.2940877090821
3.0,Western Province,36.0,Rusizi,3602.0,Butare,206.413958560531,butare,Butare,17.8,32.6,34.5,15.1,100,21932,Rusizi,49.6,24.690000000000005,106.25250420537054,10878.271999999999,52.70124208586378
3.0,Western Province,36.0,Rusizi,3603.0,Bweyeye,225.96965702363258,bweyeye,Bweyeye,25.3,28.3,33.6,12.8,100,14403,Rusizi,46.400000000000006,23.39,63.73864610722355,6682.992000000001,29.574731793751734
3.0,Western Province,36.0,Rusizi,3604.0,Gashonga,45.40446157892539,gashonga,Gashonga,42.4,22.1,28.6,6.8,100,24755,Rusizi,35.4,19.96,545.2107378692076,8763.27,193.0046012056995
3.0,Western Province,36.0,Rusizi,3605.0,Giheke,35.80341798469675,giheke,Giheke,43.5,25.6,26.3,4.7,100,18782,Rusizi,31.0,19.240000000000002,524.5867868824112,5822.42,162.62190393354746
